subject_id, trial_id, rt, incorrect
2,151,926.90,0
2,158,934.37,0
2,47,879.22,0
2,160,824.08,0
2,105,830.58,0
2,20,977.97,1
2,164,657.67,0
2,50,1477.26,0
2,59,793.95,0
2,44,534.31,0
2,77,494.82,0
2,1,514.03,0
2,184,492.15,0
2,40,458.53,0
2,53,792.81,0
2,190,711.25,0
2,67,1010.30,0
2,152,930.70,0
2,126,953.83,0
2,372,1484.45,1
2,336,652.41,0
2,352,620.75,0
2,201,820.98,0
2,375,658.20,0
2,326,932.80,1
2,211,304.28,0
2,241,367.53,0
2,220,382.83,0
2,314,541.97,0
2,305,658.06,0
2,360,1392.53,1
2,230,1394.14,0
2,306,867.37,1
2,312,1161.54,1
2,378,696.42,0
2,266,632.47,0
2,293,606.68,0
2,208,794.19,0
2,271,984.63,0
2,300,582.14,0
2,242,522.10,0
2,247,1108.82,1
2,277,1615.31,0
2,237,660.96,0
2,218,632.23,0
2,246,313.88,0
2,397,260.70,1
2,323,1239.78,0
2,267,819.67,0
2,373,868.24,0
2,248,499.99,0
2,338,950.71,1
2,209,927.85,0
2,340,850.20,0
2,388,659.05,0
2,328,998.22,1
2,287,667.15,0
2,367,670.72,0
2,256,1141.98,0
2,339,634.79,0
2,299,1001.36,0
2,232,573.42,0
2,236,518.28,0
2,250,1029.66,0
2,320,1593.88,1
2,272,588.65,0
2,357,975.77,0
2,322,712.22,0
2,382,1063.13,0
2,222,702.71,0
2,257,486.12,0
2,226,451.52,0
2,351,566.63,0
2,347,950.81,0
2,233,661.81,0
2,206,278.88,0
2,215,964.43,0
2,356,649.02,0
2,380,903.07,0
2,210,1266.70,1
2,384,760.49,0
2,359,1008.67,0
2,249,626.71,0
2,355,662.56,0
2,243,1388.22,0
2,371,1861.45,0
2,362,1300.44,0
2,363,952.74,0
2,259,482.72,0
2,394,1013.70,0
2,334,517.24,1
2,307,1252.69,0
2,239,1186.78,0
2,274,709.92,0
2,329,848.51,0
2,214,921.55,0
2,283,665.81,0
2,289,519.67,0
2,393, 0.74,1
2,319,1276.30,0
2,269,832.70,0
2,308,939.00,0
2,344,1070.74,0
2,318,997.01,0
2,345,781.40,0
2,262,568.72,0
2,383,841.36,0
2,204,639.44,0
2,252,486.45,0
2,331,1229.73,1
2,223,2000.00,1
2,228,800.46,0
2,251,694.44,0
2,221,1309.53,0
2,227,760.27,0
2,377,1270.67,0
2,224,1130.40,0
2,235,1652.54,1
2,216,855.73,0
2,279,570.65,0
2,332,1004.73,0
2,374,707.91,0
2,365,605.79,0
2,358,583.91,0
2,317,785.12,1
2,369,712.37,0
2,303,842.15,0
2,245,757.65,0
2,399,647.71,0
2,203,829.35,0
2,217,447.40,0
2,234,485.21,0
2,240,549.44,0
2,268,1044.18,0
2,366,2000.00,1
2,387,666.77,0
2,231,780.90,0
2,349,664.11,0
2,297,439.69,0
2,295,707.44,0
2,316,575.00,0
2,265,916.13,0
2,304,698.56,0
2,309,1304.85,0
2,385,1273.19,0
2,398,719.03,0
2,275,989.71,0
2,325,825.95,0
2,229,1011.51,0
2,321,861.46,0
2,285,729.99,0
2,361,517.31,0
2,327,747.88,0
2,286,1246.54,1
2,348,590.62,0
2,219,458.18,0
2,280,468.59,0
2,298,469.22,0
2,294,648.90,0
2,350,794.34,1
2,254,912.38,0
2,379,584.25,0
2,381,657.28,0
2,368,693.13,0
2,291,896.30,0
2,330,517.28,1
2,276,645.11,0
2,376,619.32,0
2,282,761.83,0
2,258,506.09,0
2,342,664.25,0
2,313,568.01,0
2,205,514.83,0
2,260,627.00,0
2,335,652.09,0
2,212,826.88,0
2,263,485.05,0
2,311,653.97,0
2,333,737.77,0
2,244,1046.61,0
2,400,658.79,0
2,337,942.19,0
2,353,795.07,0
2,301,883.76,0
2,302,889.28,0
2,392,677.58,0
2,343,990.34,1
2,270,518.37,0
2,281,397.67,0
2,278,453.09,0
2,202,592.66,0
2,238,428.91,0
2,370,857.12,1
2,292,886.13,0
2,354,596.15,0
2,253,244.53,0
2,396,736.35,0
2,395,565.12,0
2,255,624.45,0
2,284,958.73,0
2,341,437.84,1
2,296,566.65,0
2,324,732.64,0
2,264,530.72,0
2,207,378.71,0
2,346,447.83,1
2,261,560.98,0
2,310,1039.09,0
2,391,1101.36,0
2,364,1096.12,0
2,213,686.77,0
2,290,670.77,0
2,386,863.17,0
2,390,691.59,1
2,389,978.91,0
2,288,581.30,0
2,225,727.72,0
2,315,699.00,0
2,273,1151.67,0
2,416,1137.09,0
2,497,1340.25,0
2,475,746.96,0
2,548,682.03,0
2,581,764.85,0
2,479,533.58,0
2,478,537.15,0
2,428,406.66,0
2,505,871.08,0
2,404,499.89,0
2,423,799.92,0
2,452,445.38,0
2,468,397.08,0
2,562,788.11,0
2,473,685.02,0
2,454,1169.01,0
2,458,646.16,0
2,599,729.95,1
2,481,764.83,0
2,519,981.69,0
2,439,1125.17,0
2,524,953.59,0
2,518,801.58,1
2,417,619.24,0
2,589,574.85,0
2,434,916.96,0
2,531,651.45,0
2,491,692.19,0
2,407,428.64,0
2,591,675.83,0
2,446,665.70,0
2,569,1186.86,0
2,596,807.85,0
2,410,686.17,0
2,557,1412.81,0
2,583,1080.76,0
2,535,813.29,0
2,430,686.72,0
2,578,1372.26,1
2,586,1025.54,0
2,516,1133.79,1
2,408,531.69,0
2,587,779.87,0
2,406,404.77,0
2,486,332.01,0
2,594,694.67,0
2,457,646.37,0
2,564,767.35,0
2,534,266.03,1
2,480,180.55,0
2,425,361.22,0
2,511,318.79,1
2,528,919.21,0
2,462,849.39,0
2,536,729.67,0
2,450,1298.78,1
2,429,1619.36,0
2,453,438.01,0
2,595,527.68,0
2,464,834.57,0
2,442,504.47,0
2,493,802.55,0
2,598,587.92,0
2,443,899.69,0
2,549,1296.60,1
2,529,1511.51,1
2,402,729.37,0
2,488,432.54,0
2,415,312.82,0
2,440,417.16,0
2,435,553.79,0
2,566,576.92,0
2,489,1754.63,1
2,579,1622.19,0
2,546,1047.48,1
2,514,915.04,0
2,504,566.36,0
2,517,714.73,0
2,460,974.65,0
2,451,766.86,0
2,576,1341.84,0
2,420,949.13,0
2,445,505.54,0
2,419,415.17,0
2,431,777.82,0
2,449,752.03,0
2,571,737.01,0
2,580,971.48,0
2,521,1452.53,1
2,469,1366.08,0
2,405,516.42,0
2,507,725.46,1
2,556,643.90,0
2,438,562.33,0
2,477,833.02,0
2,413,965.74,1
2,411,603.35,0
2,503,854.47,0
2,487,1052.74,0
2,441,644.38,0
2,590,612.71,0
2,537,735.65,0
2,427,2000.00,1
2,597,655.69,0
2,401,610.33,0
2,522,762.62,1
2,577,638.00,0
2,540,844.11,0
2,570,1755.68,1
2,533,657.50,1
2,421,1552.44,0
2,560,717.46,0
2,492,409.88,0
2,418,424.20,0
2,552,592.15,0
2,512,310.00,1
2,559,838.01,0
2,424,1173.27,0
2,412,840.24,0
2,532,322.29,1
2,500,344.44,0
2,474,798.09,0
2,542,914.18,0
2,482,811.08,0
2,510,666.90,0
2,568,1498.24,0
2,592,631.95,0
2,476,322.41,1
2,545,784.87,0
2,471,459.67,1
2,563,600.22,0
2,461,1197.71,0
2,448,1366.63,1
2,588,1070.79,0
2,543,2000.00,1
2,447,862.65,0
2,600,936.66,0
2,550,1202.45,1
2,456,437.92,0
2,547,812.32,0
2,499,1170.08,0
2,437,752.91,0
2,502,562.74,1
2,544,755.14,1
2,582,641.29,0
2,494,970.67,0
2,523,771.70,0
2,496,1269.38,0
2,444,817.96,0
2,432,581.80,0
2,584,840.74,0
2,575,845.28,1
2,554,1467.23,1
2,495,1202.70,0
2,490,862.82,0
2,403,814.53,1
2,558,883.65,1
2,414,857.85,0
2,530,1058.09,0
2,538,889.44,0
2,525,745.26,0
2,585,1075.63,1
2,509,761.19,0
2,513,1036.77,1
2,593,718.42,0
2,501,988.12,0
2,508,1031.80,0
2,483,884.68,0
2,467,855.96,1
2,539,199.06,1
2,515,1016.70,1
2,527,728.68,1
2,541,784.11,1
2,506,919.76,1
2,565,595.55,0
2,574,922.98,0
2,459,709.32,0
2,498,640.48,0
2,466,416.06,0
2,553,1963.63,1
2,455,696.18,0
2,422,483.50,0
2,485,376.50,0
2,551,637.40,0
2,561,769.14,0
2,572,1167.02,1
2,465,511.10,0
2,472,470.64,0
2,409,491.81,0
2,484,707.70,0
2,567,759.21,0
2,573,596.44,0
2,436,718.39,0
2,520,902.97,0
2,555,980.90,0
2,470,709.52,0
2,463,1002.70,0
2,526,577.70,0
2,426,908.07,1
2,433,1069.16,0
2,963,1991.13,1
2,990,631.71,1
2,984,414.14,1
2,899,400.09,0
2,843,365.49,0
2,944,142.06,1
2,841,490.04,0
2,867,706.90,0
2,902,517.71,1
2,936,382.34,1
2,831,212.71,0
2,825,191.81,0
2,974,891.06,1
2,863,1137.28,1
2,853,686.85,0
2,997,560.27,1
2,805,472.84,0
2,861, 5.76,0
2,929,224.59,1
2,980,323.06,1
2,900,196.49,0
2,930,836.05,1
2,996,959.96,0
2,913,1071.16,1
2,859,841.85,0
2,851,485.34,0
2,875,676.77,0
2,901,444.53,1
2,924,1106.59,1
2,987,1009.37,1
2,848,1125.46,0
2,880,619.25,0
2,939,709.90,1
2,958,956.12,1
2,925,867.70,0
2,889,434.87,0
2,892,515.74,0
2,962,588.77,1
2,995,670.61,1
2,838,682.00,1
2,947,722.74,1
2,953,791.86,0
2,809,597.77,0
2,950,707.99,1
2,952,1031.51,1
2,933,533.12,1
2,803,881.10,0
2,830,353.36,0
2,842,409.76,0
2,907,619.78,1
2,839,1262.28,0
2,983,692.46,1
2,938,1219.50,0
2,896,829.73,0
2,968,295.14,1
2,891,361.32,0
2,871,393.26,0
2,895,320.50,0
2,865,881.79,0
2,975,372.63,1
2,923,478.94,1
2,969,369.97,1
2,998,364.73,1
2,957,455.38,1
2,999,414.91,1
2,847,592.64,0
2,881,469.98,0
2,992,383.52,1
2,832,40.71,0
2,864,477.73,0
2,860,825.71,0
2,890,2000.00,1
2,904,2000.00,1
2,823,893.15,0
2,941,644.27,0
2,855,702.63,1
2,849,1160.19,0
2,966,569.83,1
2,942,668.30,1
2,837,847.99,1
2,884,692.06,0
2,935,550.82,1
2,897,942.83,0
2,948,466.94,1
2,985,763.07,0
2,959,359.59,0
2,910,597.98,1
2,909,805.07,0
2,819,469.11,0
2,833, 0.07,0
2,951,498.74,1
2,978,228.33,1
2,854,672.20,0
2,893,583.78,0
2,862,184.22,0
2,834,553.72,0
2,845,288.21,0
2,877,521.71,0
2,898,457.76,0
2,1000,1282.25,1
2,955,832.78,0
2,914,626.95,0
2,826,925.03,1
2,840,1089.06,1
2,943,1552.50,1
2,817,835.92,1
2,937,976.46,1
2,815,384.15,0
2,835,393.58,0
2,810,223.95,0
2,857,638.47,0
2,856,344.58,0
2,932,736.59,1
2,979,786.14,0
2,820,424.73,0
2,982,710.10,1
2,967,653.97,1
2,872,435.43,0
2,885,647.40,0
2,956,341.77,1
2,940,541.02,0
2,934,523.06,1
2,879,452.26,0
2,846,423.53,0
2,973,811.63,1
2,866,551.99,0
2,829,571.21,0
2,821,428.98,0
2,858,750.54,0
2,827,384.24,0
2,921,345.73,1
2,919,162.41,1
2,811,73.02,0
2,818,526.67,0
2,970,412.82,1
2,931,437.90,1
2,977,434.62,1
2,874,437.20,0
2,903,1002.40,1
2,876,409.11,0
2,976,292.31,0
2,869,585.50,0
2,905,363.04,1
2,888,1010.42,1
2,954,828.08,0
2,878,489.18,0
2,918,720.73,0
2,894,496.31,0
2,870,590.86,0
2,960,448.64,1
2,806,11.89,0
2,906,1288.43,1
2,808,397.68,0
2,804,530.40,0
2,915,421.44,1
2,945,348.68,1
2,852,293.54,0
2,816,193.38,0
2,989,2000.00,1
2,883,156.47,0
2,908,594.48,1
2,991,631.31,0
2,949,461.68,1
2,850,748.99,0
2,994,279.96,0
2,844,31.08,0
2,882,143.25,0
2,814,475.58,0
2,873,609.28,0
2,822,573.70,0
2,836,367.88,0
2,887,142.48,0
2,993,192.03,1
2,916,737.66,1
2,912,411.48,0
2,927,1010.93,0
2,961,946.98,1
2,812,387.93,0
2,972,606.75,1
2,828,684.68,0
2,922,562.02,1
2,988,480.46,0
2,920,585.78,1
2,824,379.95,0
2,981,413.85,1
2,971,1079.83,1
2,886,651.89,0
2,926,738.63,1
2,917,367.44,1
2,911,449.28,1
2,986,516.44,0
2,868,718.63,0
2,801,141.00,0
2,964,677.82,0
2,965,880.01,0
2,928,499.04,1
2,802,350.94,0
2,813,522.80,0
2,807,1136.92,1
2,946,471.22,1
3,89,639.68,0
3,173,452.44,0
3,27,697.68,0
3,137,554.48,0
3,170,641.21,0
3,101,685.86,0
3,118,554.39,0
3,110,589.26,0
3,91,932.35,0
3,200,438.85,0
3,80,789.77,0
3,157,402.93,0
3,94,770.47,0
3,175,478.54,0
3,35,673.88,0
3,135,455.34,0
3,132,544.02,0
3,88,979.09,0
3,5,652.90,0
3,125,540.03,0
3,38,629.70,0
3,64,546.18,0
3,123,631.93,0
3,6,659.96,0
3,41,456.08,0
3,11,409.75,0
3,31,334.06,0
3,145,476.56,0
3,141,632.76,0
3,174,622.62,0
3,134,642.82,0
3,111,665.95,0
3,163,449.37,0
3,199,450.97,0
3,72,589.56,0
3,19,411.13,0
3,127,464.59,0
3,114,475.99,0
3,190,582.29,0
3,7,398.97,0
3,136,419.17,0
3,49,793.57,0
3,177,446.84,0
3,83,565.86,0
3,182,461.80,0
3,76,645.40,0
3,18,360.32,0
3,29,263.10,0
3,51,368.42,0
3,23,334.80,0
3,194,387.29,0
3,179,486.74,0
3,84,409.09,1
3,21,681.73,0
3,181,503.29,0
3,85,1120.35,0
3,196,409.64,0
3,189,568.78,0
3,61,440.25,0
3,93,443.81,0
3,54,371.05,0
3,43,302.21,0
3,156,412.42,0
3,166,567.64,0
3,28,475.32,0
3,193,431.92,0
3,151,569.52,0
3,168,1084.82,0
3,74,421.07,0
3,198,408.00,0
3,115,1665.94,0
3,8,576.57,0
3,160,628.08,0
3,162,648.27,0
3,70,652.81,0
3,45,479.27,0
3,47,431.96,0
3,105,595.99,0
3,12,592.70,0
3,15,371.21,0
3,99,317.05,0
3,17,432.16,0
3,184,422.02,0
3,58,1398.17,0
3,87,544.60,0
3,3,355.41,0
3,33,303.20,0
3,148,489.73,0
3,120,507.97,0
3,128,418.58,0
3,77,519.99,0
3,167,564.65,0
3,20,574.08,0
3,131,457.29,0
3,63,570.44,0
3,14,313.73,0
3,102,486.57,0
3,140,1883.45,0
3,165,620.89,0
3,172,560.85,0
3,66,436.24,0
3,57,339.02,0
3,30,342.58,0
3,192,429.31,0
3,34,491.58,0
3,67,336.64,0
3,109,564.27,0
3,171,597.18,0
3,195,538.13,0
3,152,637.58,0
3,126,626.46,0
3,69,914.76,0
3,138,426.16,0
3,116,497.23,0
3,75,924.47,0
3,180,443.69,0
3,86,532.38,0
3,50,637.70,0
3,142,535.58,0
3,191,690.81,0
3,68,440.95,0
3,144,478.76,0
3,25,588.97,0
3,122,543.61,0
3,59,494.33,0
3,56,339.39,0
3,186,544.51,0
3,117,597.00,0
3,62,951.82,0
3,10,360.48,0
3,112,430.58,0
3,130,561.35,0
3,13,515.99,0
3,39,401.16,0
3,100,387.10,0
3,22,379.91,0
3,78,348.25,0
3,60,448.68,0
3,124,621.51,0
3,90,479.28,0
3,183,596.35,0
3,106,735.92,0
3,96,1211.10,0
3,42,316.44,0
3,108,556.78,0
3,97,421.41,0
3,104,766.45,0
3,188,606.61,0
3,169,520.15,0
3,71,2000.00,1
3,82,341.38,0
3,48,386.03,0
3,107,733.03,0
3,16,480.24,0
3,65,311.60,0
3,92,444.31,0
3,143,625.95,0
3,187,719.53,0
3,98,463.80,0
3,154,645.45,0
3,46,521.81,1
3,147,798.36,0
3,95,467.29,0
3,81,266.35,0
3,73,444.09,0
3,79,37.67,0
3,52,279.98,0
3,55,220.92,0
3,103,430.94,0
3,178,465.81,0
3,153,494.81,0
3,2,518.92,0
3,53,862.99,0
3,121,543.66,0
3,119,558.96,0
3,32,702.44,0
3,9,431.06,0
3,37,181.20,0
3,44,295.33,0
3,164,423.15,0
3,40,506.95,0
3,139,531.05,0
3,24,358.49,0
3,161,68.52,1
3,146,631.76,0
3,1,522.80,0
3,155,440.25,0
3,150,616.03,0
3,159,522.72,0
3,185,495.95,0
3,197,477.01,0
3,4,467.85,0
3,176,492.94,0
3,129,582.61,0
3,133,619.44,0
3,158,554.51,0
3,26,333.03,1
3,113,795.49,0
3,149,694.36,0
3,36,380.90,0
3,688,1138.17,0
3,690,307.11,0
3,677,274.47,0
3,674,21.67,0
3,630,113.29,0
3,646,379.09,0
3,775,510.82,0
3,689,631.80,0
3,683,513.06,0
3,779,991.17,0
3,622,741.32,0
3,629,416.11,0
3,635,379.56,0
3,771,1762.75,0
3,795,679.24,0
3,760,426.45,0
3,658,31.78,1
3,678,769.18,0
3,791,575.10,0
3,601,470.05,0
3,623,386.53,0
3,626,399.87,0
3,742,1158.80,0
3,700,819.91,0
3,738,953.61,0
3,665,538.39,0
3,667,662.30,0
3,639,523.01,0
3,647,248.69,0
3,757,512.52,0
3,753,576.75,0
3,763,436.47,0
3,720,846.10,0
3,661,1405.43,0
3,723,643.83,0
3,726,574.99,0
3,672,465.05,0
3,710,848.25,1
3,617,392.92,0
3,632,264.38,0
3,765,527.24,0
3,682,724.54,0
3,719,348.46,1
3,659,198.40,0
3,728,415.27,1
3,676,401.22,0
3,694,391.09,0
3,737,398.56,1
3,697,112.50,0
3,634,291.20,0
3,780,519.81,0
3,696,766.03,0
3,788,516.17,0
3,613,665.53,0
3,741,578.10,0
3,607,1321.37,0
3,642,382.67,0
3,762,455.71,0
3,711,881.97,0
3,756,671.25,0
3,649,365.61,0
3,652,263.50,0
3,616,265.10,0
3,770,514.26,0
3,707,664.59,0
3,790,498.88,0
3,692,1078.75,0
3,777,809.33,0
3,641,800.17,0
3,758,699.04,0
3,604,721.19,0
3,675,292.27,0
3,691,306.59,0
3,650,190.79,0
3,654,24.09,0
3,778,218.46,1
3,764,712.23,0
3,687,1044.55,0
3,663,334.82,0
3,766,491.99,0
3,782,605.14,0
3,752,533.36,0
3,636,673.91,0
3,618,989.60,0
3,736,309.22,1
3,717,848.98,0
3,648,380.92,0
3,651,326.75,0
3,699,286.29,0
3,701,175.37,1
3,767,616.30,0
3,740,956.46,1
3,712,1344.55,0
3,718,607.42,0
3,772,628.60,0
3,743,1910.02,1
3,749,732.59,1
3,783,982.72,0
3,721,2000.00,1
3,786,1659.11,0
3,735,616.70,0
3,685,822.81,0
3,666,183.52,0
3,662,141.10,0
3,609,373.62,0
3,680,235.31,0
3,644,86.23,0
3,610,186.66,0
3,605,2000.00,1
3,739,2000.00,1
3,799,171.90,1
3,716,294.84,1
3,744,355.15,1
3,643,197.26,0
3,769,29.60,1
3,792,399.10,0
3,679,518.12,0
3,781,471.78,0
3,754,490.03,0
3,734,743.09,1
3,776,446.27,0
3,628,569.20,0
3,709,1388.80,1
3,606,168.31,0
3,761,555.42,0
3,755,513.00,0
3,708,652.56,1
3,664,344.00,0
3,773,461.06,0
3,669,1248.37,0
3,727,793.03,0
3,751,598.95,0
3,705,783.52,1
3,789,1052.25,0
3,722,978.51,1
3,798,487.95,0
3,729,516.95,0
3,797,607.60,0
3,732,1733.46,0
3,693,595.16,0
3,725,833.55,0
3,733,783.30,0
3,793,652.82,0
3,747,675.95,0
3,627,648.20,1
3,681,698.73,0
3,668,316.78,0
3,748,470.05,1
3,612,265.20,0
3,746,908.67,0
3,706,378.97,1
3,656,202.50,0
3,655,576.90,0
3,684,131.34,0
3,660,44.89,0
3,695,40.62,0
3,787,2000.00,1
3,745,688.64,1
3,730,233.31,1
3,608,226.10,0
3,611,342.19,0
3,624,199.96,0
3,750,389.43,1
3,731,2000.00,1
3,686,54.09,0
3,713,286.62,1
3,637,407.60,0
3,673,2000.00,1
3,703,2000.00,1
3,614,315.55,0
3,602,123.42,0
3,603,202.32,0
3,653,114.89,0
3,619,107.69,0
3,621,107.34,0
3,631,48.28,0
3,702,278.84,1
3,768,961.46,0
3,759,427.85,0
3,638,2000.00,1
3,796,514.23,0
3,670,387.66,0
3,774,551.69,0
3,704,642.33,0
3,715,613.61,0
3,640,484.10,0
3,724,622.69,0
3,714,1182.99,1
3,633,236.47,0
3,657,408.33,0
3,625,158.47,0
3,615,200.19,0
3,645,227.24,0
3,784,295.38,1
3,671,353.74,0
3,800,26.58,1
3,785,502.74,0
3,620,530.76,0
3,794,527.47,0
3,698,935.14,0
3,370,935.07,0
3,367,507.13,0
3,359,405.02,0
3,283,420.32,0
3,305,221.34,1
3,400,546.82,0
3,207,831.20,0
3,292,416.96,0
3,372,201.35,1
3,309,600.21,0
3,247,536.26,0
3,262,401.86,0
3,342,261.59,1
3,376,476.50,0
3,274,586.71,0
3,216,391.64,0
3,395,473.48,0
3,265,701.11,0
3,259,266.32,0
3,392,496.89,0
3,352,544.48,0
3,271,1009.87,0
3,337,499.75,0
3,357,510.16,0
3,365,429.57,0
3,217,1371.48,0
3,289,454.35,0
3,341,502.88,0
3,368,485.90,0
3,281,1067.73,0
3,324,456.82,0
3,241,2000.00,1
3,237,424.82,0
3,349,400.98,0
3,377,497.50,0
3,251,542.16,0
3,299,597.57,0
3,223,335.98,0
3,331,239.73,1
3,220,437.03,0
3,288,467.01,0
3,239,589.95,0
3,298,359.66,0
3,252,544.24,0
3,285,198.49,0
3,329,561.15,0
3,344,441.43,0
3,257,542.84,0
3,345,463.23,0
3,235,874.81,0
3,393,451.76,0
3,290,498.38,0
3,391,394.31,0
3,266,816.65,1
3,280,391.65,0
3,296,627.11,0
3,358,388.99,0
3,215,623.47,0
3,325,521.36,0
3,354,437.84,0
3,334,690.91,0
3,336,465.51,0
3,386,530.72,0
3,295,615.50,0
3,300,465.44,0
3,356,407.36,0
3,385,481.38,0
3,328,587.68,0
3,221,624.51,0
3,315,606.54,0
3,231,719.69,0
3,362,489.41,0
3,212,576.14,0
3,322,477.94,0
3,254,470.74,0
3,205,410.70,0
3,355,522.88,0
3,279,719.19,0
3,313,460.53,0
3,219,723.38,0
3,369,516.58,0
3,236,466.33,0
3,348,501.20,0
3,371,535.10,0
3,389,432.99,0
3,275,606.80,0
3,294,406.85,0
3,203,426.07,0
3,382,452.13,0
3,242,634.76,0
3,316,508.18,0
3,278,338.56,0
3,383,587.71,0
3,291,581.49,0
3,253,344.35,0
3,307,268.66,1
3,384,755.59,0
3,379,482.24,0
3,311,557.23,0
3,340,450.23,0
3,230,575.12,0
3,270,300.80,0
3,284,281.86,0
3,394,556.46,0
3,387,485.66,0
3,338,631.10,0
3,326,514.31,0
3,250,344.69,0
3,361,493.07,0
3,222,395.85,0
3,282,344.62,0
3,263,379.49,0
3,303,461.33,0
3,310,565.68,0
3,306,479.22,0
3,246,982.78,0
3,269,455.04,0
3,304,467.40,0
3,378,426.93,0
3,209,357.11,0
3,388,384.16,0
3,214,475.78,0
3,213,427.49,0
3,293,416.37,0
3,351,414.07,0
3,363,2000.00,1
3,330,2000.00,1
3,398,436.49,0
3,201,872.54,0
3,234,366.32,0
3,227,396.30,0
3,332,447.81,0
3,287,1361.34,0
3,375,443.19,0
3,276,473.18,0
3,240,640.14,0
3,224,293.42,0
3,360,425.16,0
3,268,417.96,0
3,264,313.90,0
3,225,309.63,0
3,353,413.97,0
3,256,712.05,0
3,308,580.59,0
3,238,375.74,0
3,211,371.47,0
3,218,338.83,0
3,249,459.81,0
3,297,325.41,0
3,301,837.77,0
3,243,436.25,0
3,374,449.60,0
3,343,539.26,0
3,346,550.66,0
3,260,955.39,0
3,233,341.54,0
3,226,389.14,0
3,272,377.05,0
3,273,419.75,0
3,397,573.01,0
3,210,515.91,0
3,248,351.18,0
3,319,449.65,0
3,229,278.07,0
3,380,562.45,0
3,244,364.45,0
3,206,574.47,0
3,314,939.08,0
3,202,214.67,0
3,204,195.73,0
3,333,518.27,0
3,312,525.75,0
3,208,340.47,0
3,255,471.23,0
3,339,478.70,0
3,347,685.79,0
3,321,533.77,0
3,396,514.83,0
3,350,471.43,0
3,245,617.85,1
3,390,499.10,0
3,373,2000.00,1
3,366,709.74,0
3,381,440.32,0
3,320,654.25,0
3,267,419.07,0
3,399,436.33,0
3,258,859.65,0
3,327,716.44,0
3,364,478.33,0
3,318,562.13,0
3,261,729.09,0
3,302,543.81,0
3,277,816.45,0
3,335,444.29,0
3,323,597.55,0
3,317,464.13,0
3,228,2000.00,1
3,232,366.57,0
3,286,394.59,0
3,513,514.92,0
3,569,509.68,0
3,535,548.47,0
3,572,413.09,0
3,462,369.69,0
3,441,456.42,0
3,529,485.43,0
3,584,453.76,0
3,577,381.99,0
3,488,379.68,0
3,448,589.70,0
3,417,505.20,0
3,561,452.01,0
3,461,711.94,0
3,537,151.91,1
3,538,517.49,0
3,410,716.75,0
3,464,312.30,0
3,571,483.18,0
3,515,555.24,0
3,451,474.65,1
3,416,282.53,0
3,576,489.60,0
3,526,638.95,0
3,548,502.60,0
3,516,409.30,0
3,481,352.20,0
3,509,512.32,0
3,549,546.21,0
3,404,330.60,0
3,465,310.68,0
3,420,285.87,0
3,430,323.68,0
3,406,188.30,0
3,450,268.19,0
3,444,260.01,0
3,459,88.43,0
3,486,73.40,0
3,476,302.99,0
3,503,237.08,1
3,496,319.90,0
3,546,115.05,1
3,485,435.64,0
3,589,404.96,0
3,492,599.32,0
3,562,380.77,0
3,494,420.54,0
3,463,1131.52,0
3,457,362.11,0
3,558,425.35,0
3,575,441.64,0
3,566,427.59,0
3,469,661.09,0
3,552,437.65,0
3,447,557.65,0
3,407,404.66,0
3,501,478.67,0
3,600,492.02,0
3,433,351.76,0
3,544,468.82,0
3,500,644.59,0
3,574,449.52,0
3,411,690.85,0
3,534,495.79,0
3,557,364.33,0
3,484,393.34,0
3,479,322.54,0
3,468,303.59,0
3,423,354.12,0
3,458,230.49,0
3,556,453.22,0
3,508,554.63,0
3,478,1106.13,0
3,512,565.67,0
3,426,398.98,0
3,487,410.37,0
3,527,547.99,0
3,550,561.34,0
3,438,933.78,0
3,470,319.93,0
3,532,432.11,0
3,440,395.56,0
3,466,320.84,0
3,554,440.84,0
3,460,490.39,0
3,564,462.64,0
3,553,419.24,0
3,580,381.71,0
3,559,395.06,0
3,517,634.43,0
3,473,562.65,0
3,518,516.31,0
3,591,446.49,0
3,408,588.99,0
3,401,448.72,0
3,403,329.00,0
3,555,426.49,0
3,434,405.59,0
3,579,430.68,0
3,445,727.78,0
3,493,244.07,0
3,521,234.91,1
3,431,282.50,0
3,507,493.50,0
3,413,284.74,0
3,511,504.54,0
3,499,329.04,0
3,582,496.99,0
3,477,402.70,0
3,452,397.46,0
3,551,459.73,0
3,424,811.62,0
3,581,441.42,0
3,585,398.99,1
3,524,698.05,0
3,568,579.30,0
3,453,430.23,0
3,498,584.47,0
3,514,867.88,1
3,414,390.04,0
3,599,401.43,0
3,455,756.26,0
3,522,792.11,1
3,547,737.95,1
3,421,770.86,0
3,598,508.29,0
3,471,583.28,0
3,597,457.68,0
3,490,401.56,0
3,412,638.97,0
3,439,495.77,0
3,443,216.55,0
3,497,155.54,0
3,531,800.97,1
3,573,929.78,0
3,543,657.41,1
3,489,489.74,0
3,505,477.65,0
3,570,623.09,0
3,467,597.30,0
3,595,430.61,0
3,495,699.34,0
3,510,626.58,0
3,427,591.99,0
3,402,511.40,0
3,533,572.69,0
3,567,424.59,0
3,483,889.01,0
3,435,371.05,0
3,530,577.16,0
3,592,598.33,0
3,587,550.04,0
3,437,452.82,0
3,541,488.67,0
3,418,394.39,0
3,415,397.95,0
3,523,607.97,0
3,428,635.01,0
3,474,361.67,0
3,429,325.11,0
3,432,927.50,0
3,480,10.33,0
3,482,238.94,0
